Trial Number,value now,Delay,Value later,Value later delay,Response,reaction time,SubID,Cond
71,20,0,61,122,1,0.7349,10,1
72,20,0,41,13,1,1.0873,10,1
73,20,0,21,7,1,3.0117,10,1
74,20,0,45,7,1,1.4089,10,1
75,20,0,33,13,1,0.9605,10,1
76,20,0,21,122,0,2.1183,10,1
77,20,0,27,13,1,0.9214,10,1
78,20,0,61,31,1,0.9928,10,1
79,20,0,61,13,1,1.1883,10,1
80,20,0,57,7,1,1.6029,10,1
81,20,0,77,58,1,0.9234,10,1
82,20,0,45,122,1,2.5102,10,1
83,20,0,23,13,1,1.366,10,1
84,20,0,31,122,1,0.8494,10,1
85,20,0,23,1,1,1.3706,10,1
86,20,0,25,7,1,1.1992,10,1
87,20,0,51,31,1,1.013,10,1
88,20,0,69,1,1,0.981,10,1
89,20,0,33,31,1,0.9581,10,1
90,20,0,27,58,1,1.523,10,1
91,20,0,41,122,1,0.932,10,1
92,20,0,21,31,0,3.5494,10,1
93,20,0,51,58,1,1.1933,10,1
94,20,0,37,31,1,2.1895,10,1
95,20,0,21,58,0,2.3213,10,1
96,20,0,45,58,1,1.1779,10,1
1,20,0,26.6,15,1,2.9355,18,1
2,20,0,24,15,0,2.4395,18,1
3,20,0,29.4,15,1,1.8137,18,1
4,20,0,20.4,118,0,1.4511,18,1
5,20,0,26.6,29,0,2.0853,18,1
6,20,0,26.6,2,1,1.35,18,1
7,20,0,20.4,15,0,1.6195,18,1
8,20,0,50,15,1,1.6139,18,1
9,20,0,24,29,0,2.6174,18,1
10,20,0,41.4,118,1,2.3469,18,1
11,20,0,36.6,62,1,1.8567,18,1
12,20,0,50,2,1,1.4757,18,1
13,20,0,76,62,1,1.4263,18,1
14,20,0,34,2,1,1.2676,18,1
15,20,0,70,118,1,2.4133,18,1
16,20,0,41.4,62,1,2.6939,18,1
17,20,0,46,6,1,1.4067,18,1
18,20,0,29.4,62,0,3.3761,18,1
19,20,0,76,2,1,1.8033,18,1
20,20,0,56,62,1,1.7446,18,1
21,20,0,56,15,1,1.3946,18,1
22,20,0,29.4,29,1,2.3726,18,1
23,20,0,36.6,15,1,1.7757,18,1
24,20,0,20.4,29,0,2.259,18,1
25,20,0,62,118,1,2.8136,18,1
26,20,0,36.6,6,1,2.1743,18,1
27,20,0,20.4,62,0,1.4476,18,1
28,20,0,50,6,1,1.4784,18,1
29,20,0,30,6,1,1.2259,18,1
30,20,0,70,15,1,2.5369,18,1
31,20,0,46,15,1,0.9996,18,1
32,20,0,50,62,1,2.4057,18,1
33,20,0,20.4,6,0,1.7421,18,1
34,20,0,56,2,1,1.3306,18,1
35,20,0,70,29,1,1.3387,18,1
36,20,0,24,29,0,1.8424,18,1
37,20,0,24,118,0,1.9787,18,1
38,20,0,24,6,1,1.383,18,1
39,20,0,21.6,2,1,1.5584,18,1
40,20,0,21.6,62,0,1.6675,18,1
41,20,0,62,62,1,1.6262,18,1
42,20,0,70,2,1,1.3945,18,1
43,20,0,76,15,1,1.231,18,1
44,20,0,30,2,1,1.0923,18,1
45,20,0,46,29,1,1.3182,18,1
46,20,0,24,62,1,2.6258,18,1
47,20,0,46,118,0,2.1124,18,1
48,20,0,24,2,1,1.6802,18,1
49,20,0,24,118,0,1.9283,18,1
50,20,0,56,118,1,2.4349,18,1
51,20,0,62,29,1,1.8646,18,1
52,20,0,41.4,2,1,1.3744,18,1
53,20,0,46,62,1,2.618,18,1
54,20,0,76,6,1,1.3148,18,1
55,20,0,46,2,1,1.2425,18,1
56,20,0,34,62,0,1.9241,18,1
57,20,0,36.6,2,1,1.5557,18,1
58,20,0,21.6,6,1,1.7455,18,1
59,20,0,41.4,29,1,2.2088,18,1
60,20,0,26.6,6,1,2.2253,18,1
61,20,0,29.4,2,1,1.8166,18,1
62,20,0,30,15,1,1.3117,18,1
63,20,0,21.6,15,0,2.0192,18,1
64,20,0,62,6,1,2.2688,18,1
65,20,0,26.6,118,0,1.5259,18,1
66,20,0,41.4,15,1,1.6192,18,1
67,20,0,34,118,0,1.6405,18,1
68,20,0,36.6,118,0,1.5178,18,1
69,20,0,50,118,1,1.4156,18,1
70,20,0,30,62,0,2.1342,18,1
71,20,0,76,118,1,2.9641,18,1
72,20,0,34,6,1,1.5137,18,1
73,20,0,34,29,1,2.5859,18,1
74,20,0,36.6,29,1,1.9477,18,1
75,20,0,24,15,0,2.3719,18,1
76,20,0,50,29,1,1.6734,18,1
77,20,0,29.4,6,1,1.4689,18,1
78,20,0,21.6,118,0,1.4137,18,1
79,20,0,20.4,2,0,1.5237,18,1
80,20,0,56,29,1,1.9254,18,1
81,20,0,62,2,1,1.0022,18,1
82,20,0,24,62,0,1.8779,18,1
83,20,0,76,29,1,1.1719,18,1
84,20,0,30,29,0,1.453,18,1
85,20,0,70,62,1,2.3913,18,1
86,20,0,29.4,118,0,2.3984,18,1
87,20,0,34,15,1,2.4282,18,1
88,20,0,30,118,0,2.6028,18,1
89,20,0,24,2,1,1.5201,18,1
90,20,0,62,15,1,1.8055,18,1
91,20,0,26.6,62,0,1.5457,18,1
92,20,0,24,6,1,1.7567,18,1
93,20,0,70,6,1,1.3097,18,1
94,20,0,41.4,6,1,1.1138,18,1
95,20,0,56,6,1,1.1967,18,1
96,20,0,21.6,29,0,1.4625,18,1
1,20,0,21.6,62,0,2.0512,6,1
2,20,0,76,62,1,1.8455,6,1
3,20,0,70,29,1,1.6529,6,1
4,20,0,56,2,1,2.1013,6,1
5,20,0,29.4,62,0,1.8384,6,1
6,20,0,76,6,1,1.7677,6,1
7,20,0,76,15,1,1.3523,6,1
8,20,0,56,15,1,1.7982,6,1
9,20,0,50,6,1,1.3994,6,1
10,20,0,46,118,0,1.2592,6,1
11,20,0,36.6,2,1,2.3007,6,1
12,20,0,56,62,1,2.5631,6,1
13,20,0,50,2,1,1.3977,6,1
14,20,0,26.6,6,0,1.2712,6,1
15,20,0,56,29,1,1.3056,6,1
16,20,0,36.6,118,0,1.2514,6,1
17,20,0,30,118,0,1.5089,6,1
18,20,0,56,6,1,0.8571,6,1
19,20,0,62,29,1,0.981,6,1
20,20,0,41.4,62,1,1.123,6,1
21,20,0,30,29,1,1.5103,6,1
22,20,0,36.6,6,1,1.0586,6,1
23,20,0,26.6,2,1,1.4437,6,1
24,20,0,21.6,2,1,2.1629,6,1
25,20,0,21.6,29,0,1.1704,6,1
26,20,0,24,29,0,1.4789,6,1
27,20,0,20.4,6,0,1.4817,6,1
28,20,0,30,6,1,0.9894,6,1
29,20,0,26.6,62,0,1.1759,6,1
30,20,0,20.4,15,0,1.4043,6,1
31,20,0,46,62,1,1.1781,6,1
32,20,0,46,15,1,1.0132,6,1
33,20,0,50,62,1,1.3947,6,1
34,20,0,21.6,6,0,1.71,6,1
35,20,0,29.4,15,1,1.1538,6,1
36,20,0,30,15,1,0.9972,6,1
37,20,0,20.4,62,0,1.2792,6,1
38,20,0,24,62,1,1.3362,6,1
39,20,0,41.4,15,1,1.5581,6,1
40,20,0,26.6,118,0,1.4524,6,1
41,20,0,62,6,1,1.3734,6,1
42,20,0,76,29,1,1.1285,6,1
43,20,0,30,2,1,1.1311,6,1
44,20,0,29.4,6,1,1.0418,6,1
45,20,0,24,15,1,1.5157,6,1
46,20,0,76,118,0,1.3578,6,1
47,20,0,76,2,1,1.669,6,1
48,20,0,24,6,1,1.1888,6,1
49,20,0,24,118,0,1.2534,6,1
50,20,0,24,2,1,1.0922,6,1
51,20,0,41.4,6,1,1.134,6,1
52,20,0,21.6,118,0,1.208,6,1
53,20,0,62,118,0,1.3215,6,1
54,20,0,24,6,1,0.9419,6,1
55,20,0,20.4,2,0,1.284,6,1
56,20,0,34,29,1,1.4653,6,1
57,20,0,24,15,1,2.0024,6,1
58,20,0,62,2,1,1.2173,6,1
59,20,0,70,62,1,1.5795,6,1
60,20,0,36.6,62,0,1.7253,6,1
61,20,0,26.6,15,1,1.2697,6,1
62,20,0,46,6,1,2.5724,6,1
63,20,0,56,118,0,1.8487,6,1
64,20,0,20.4,118,0,1.3168,6,1
65,20,0,34,118,0,1.2328,6,1
66,20,0,36.6,29,1,1.0667,6,1
67,20,0,62,62,1,1.0658,6,1
68,20,0,70,15,1,0.8242,6,1
69,20,0,24,2,1,1.4108,6,1
70,20,0,46,29,1,1.3024,6,1
71,20,0,34,6,1,1.0728,6,1
72,20,0,24,29,0,1.515,6,1
73,20,0,50,29,1,1.6186,6,1
74,20,0,20.4,29,0,1.5058,6,1
75,20,0,36.6,15,1,1.4327,6,1
76,20,0,50,118,0,3.0435,6,1
77,20,0,41.4,29,1,1.5799,6,1
78,20,0,34,62,1,3.1677,6,1
79,20,0,70,2,1,0.8258,6,1
80,20,0,29.4,29,0,1.4449,6,1
81,20,0,24,62,0,1.0226,6,1
82,20,0,29.4,2,1,2.1472,6,1
83,20,0,24,118,0,1.3877,6,1
84,20,0,62,15,1,0.7776,6,1
85,20,0,41.4,2,1,0.9399,6,1
86,20,0,50,15,1,1.1929,6,1
87,20,0,46,2,1,1.561,6,1
88,20,0,21.6,15,0,1.3361,6,1
89,20,0,26.6,29,0,1.5087,6,1
90,20,0,41.4,118,1,0.9392,6,1
91,20,0,70,6,1,0.8312,6,1
92,20,0,30,62,0,1.5769,6,1
93,20,0,70,118,1,2.1953,6,1
94,20,0,34,15,1,1.7094,6,1
95,20,0,34,2,1,1.2106,6,1
96,20,0,29.4,118,0,2.9368,6,1
1,20,0,27.4,30,0,6.637,14,1
2,20,0,40.6,120,1,3.8569,14,1
3,20,0,32,30,1,3.421,14,1
4,20,0,36.2,120,1,3.7268,14,1
5,20,0,23,120,0,2.2051,14,1
6,20,0,35,8,1,2.2943,14,1
7,20,0,23,30,0,2.5177,14,1
8,20,0,75,14,1,2.1423,14,1
9,20,0,21.6,3,0,3.8224,14,1
10,20,0,20.6,8,0,2.3942,14,1
11,20,0,21.6,30,0,2.0763,14,1
12,20,0,23,8,0,2.6223,14,1
13,20,0,36.2,60,1,3.9815,14,1
14,20,0,25,60,0,1.9801,14,1
15,20,0,71,60,1,2.9946,14,1
16,20,0,35,30,1,2.9591,14,1
17,20,0,28.6,14,1,3.4824,14,1
18,20,0,58,8,1,1.9546,14,1
19,20,0,36.2,30,1,5.2523,14,1
20,20,0,21.6,120,0,1.5584,14,1
21,20,0,28.6,30,1,3.3885,14,1
22,20,0,75,8,1,2.4121,14,1
23,20,0,21.6,14,0,2.1195,14,1
24,20,0,32,3,1,1.8067,14,1
25,20,0,27.4,120,0,3.5348,14,1
26,20,0,35,3,1,1.6061,14,1
27,20,0,49,14,1,3.6206,14,1
28,20,0,25,14,1,4.8046,14,1
29,20,0,20.6,3,0,2.3253,14,1
30,20,0,47,120,1,5.1819,14,1
31,20,0,35,60,1,4.4494,14,1
32,20,0,47,30,1,1.4985,14,1
33,20,0,49,120,1,2.6259,14,1
34,20,0,23,3,1,2.84,14,1
35,20,0,58,120,1,3.3018,14,1
36,20,0,58,14,1,1.5084,14,1
37,20,0,49,8,1,2.0986,14,1
38,20,0,60,14,1,1.4316,14,1
39,20,0,25,30,1,4.9427,14,1
40,20,0,71,3,1,2.1622,14,1
41,20,0,25,8,1,1.7712,14,1
42,20,0,21.6,8,0,2.0753,14,1
43,20,0,40.6,8,1,1.4332,14,1
44,20,0,27.4,8,1,2.2155,14,1
45,20,0,71,8,1,1.9306,14,1
46,20,0,60,30,1,2.2695,14,1
47,20,0,20.6,60,0,2.4305,14,1
48,20,0,47,8,1,3.6194,14,1
49,20,0,47,60,1,1.9645,14,1
50,20,0,75,60,1,1.2423,14,1
51,20,0,35,120,1,3.1969,14,1
52,20,0,25,120,0,2.7251,14,1
53,20,0,40.6,30,1,3.0432,14,1
54,20,0,32,60,1,3.5659,14,1
55,20,0,23,14,0,2.3594,14,1
56,20,0,25,3,1,2.5674,14,1
57,20,0,20.6,30,0,1.8076,14,1
58,20,0,71,30,1,1.744,14,1
59,20,0,20.6,14,0,1.7314,14,1
60,20,0,23,60,0,1.5227,14,1
61,20,0,32,8,1,1.4264,14,1
62,20,0,58,60,1,1.2048,14,1
63,20,0,20.6,120,0,1.7702,14,1
64,20,0,36.2,3,1,1.813,14,1
65,20,0,40.6,14,1,1.2618,14,1
66,20,0,27.4,3,1,2.6023,14,1
67,20,0,40.6,3,1,1.2801,14,1
68,20,0,36.2,8,1,2.8481,14,1
69,20,0,58,30,1,2.2733,14,1
70,20,0,58,3,1,1.2967,14,1
71,20,0,75,120,1,1.9365,14,1
72,20,0,27.4,14,1,1.993,14,1
73,20,0,49,30,1,1.2241,14,1
74,20,0,47,14,1,1.5934,14,1
75,20,0,60,60,1,3.1795,14,1
76,20,0,28.6,8,1,2.3215,14,1
77,20,0,71,14,1,1.5253,14,1
78,20,0,28.6,60,0,6.4983,14,1
79,20,0,47,3,1,1.942,14,1
80,20,0,28.6,120,0,1.8504,14,1
81,20,0,60,8,1,1.9165,14,1
82,20,0,75,3,1,1.5951,14,1
83,20,0,49,60,1,1.5729,14,1
84,20,0,49,3,1,1.7447,14,1
85,20,0,21.6,60,0,1.4766,14,1
86,20,0,28.6,3,1,1.6539,14,1
87,20,0,75,30,1,1.422,14,1
88,20,0,36.2,14,1,1.474,14,1
89,20,0,35,14,1,1.6113,14,1
90,20,0,60,3,1,1.3088,14,1
91,20,0,60,120,1,2.8645,14,1
92,20,0,40.6,60,1,3.2496,14,1
93,20,0,27.4,60,0,1.9093,14,1
94,20,0,32,14,1,1.8285,14,1
95,20,0,32,120,0,3.2554,14,1
96,20,0,71,120,1,2.7241,14,1
1,20,0,57,58,0,2.4931,22,1
2,20,0,23,1,0,2.342,22,1
3,20,0,31,1,1,2.1978,22,1
4,20,0,61,7,1,2.9992,22,1
5,20,0,27,122,0,2.2529,22,1
6,20,0,31,58,0,1.5051,22,1
7,20,0,33,122,0,2.0153,22,1
8,20,0,25,31,0,1.7058,22,1
9,20,0,27,13,0,1.1988,22,1
10,20,0,31,31,0,2.0119,22,1
11,20,0,57,122,0,1.444,22,1
12,20,0,25,58,0,1.4238,22,1
13,20,0,31,7,0,1.1831,22,1
14,20,0,23,13,0,2.1689,22,1
15,20,0,61,1,1,1.8811,22,1
16,20,0,37,122,0,2.5098,22,1
17,20,0,69,13,0,1.1603,22,1
18,20,0,23,122,0,1.4437,22,1
19,20,0,69,7,0,1.3886,22,1
20,20,0,29,122,0,1.6555,22,1
21,20,0,61,13,0,1.1022,22,1
22,20,0,29,13,0,1.0495,22,1
23,20,0,57,31,0,1.3029,22,1
24,20,0,41,122,0,1.2013,22,1
25,20,0,57,13,0,1.504,22,1
26,20,0,45,7,0,1.2776,22,1
27,20,0,33,31,0,1.669,22,1
28,20,0,25,13,0,1.2406,22,1
29,20,0,41,58,0,1.3248,22,1
30,20,0,69,58,0,1.525,22,1
31,20,0,31,13,0,0.9663,22,1
32,20,0,51,1,0,1.5132,22,1
33,20,0,27,1,1,1.4529,22,1
34,20,0,77,1,1,1.8618,22,1
35,20,0,51,122,0,1.613,22,1
36,20,0,33,13,0,1.363,22,1
37,20,0,37,1,1,1.9297,22,1
38,20,0,27,7,0,1.6268,22,1
39,20,0,69,1,1,2.3554,22,1
40,20,0,77,58,0,1.1598,22,1
41,20,0,37,31,0,1.3647,22,1
42,20,0,51,7,0,1.5206,22,1
43,20,0,27,31,0,1.2434,22,1
44,20,0,45,1,1,1.7015,22,1
45,20,0,37,7,0,1.0699,22,1
46,20,0,27,58,0,0.8934,22,1
47,20,0,29,1,1,1.1968,22,1
48,20,0,37,13,0,1.2792,22,1
49,20,0,41,1,1,1.0706,22,1
50,20,0,51,13,0,1.2548,22,1
51,20,0,25,1,1,2.4117,22,1
52,20,0,45,58,0,1.2695,22,1
53,20,0,25,122,0,1.9125,22,1
54,20,0,21,1,0,2.3466,22,1
55,20,0,21,7,0,1.7939,22,1
56,20,0,69,122,0,1.2018,22,1
57,20,0,21,13,0,1.1217,22,1
58,20,0,23,58,0,1.6524,22,1
59,20,0,21,122,0,0.9245,22,1
60,20,0,29,31,0,1.0082,22,1
61,20,0,33,1,1,0.9813,22,1
62,20,0,21,122,0,1.018,22,1
63,20,0,25,7,0,2.9028,22,1
64,20,0,41,7,0,1.4629,22,1
65,20,0,57,7,0,1.2793,22,1
66,20,0,29,7,0,1.061,22,1
67,20,0,57,1,1,1.3853,22,1
68,20,0,21,58,0,2.0423,22,1
69,20,0,41,13,0,1.1629,22,1
70,20,0,77,13,0,0.992,22,1
71,20,0,41,31,0,1.1554,22,1
72,20,0,77,31,0,0.9976,22,1
73,20,0,31,122,0,1.0262,22,1
74,20,0,33,58,0,1.1903,22,1
75,20,0,45,122,0,1.1582,22,1
76,20,0,23,31,0,2.1424,22,1
77,20,0,69,31,0,1.5461,22,1
78,20,0,23,7,0,1.1537,22,1
79,20,0,37,58,0,1.0123,22,1
80,20,0,77,7,0,1.6173,22,1
81,20,0,21,7,0,1.3941,22,1
82,20,0,21,1,0,2.0264,22,1
83,20,0,45,31,0,1.3849,22,1
84,20,0,61,31,0,1.1809,22,1
85,20,0,21,13,0,1.6379,22,1
86,20,0,51,58,0,1.3473,22,1
87,20,0,29,58,0,0.9708,22,1
88,20,0,77,122,0,1.4637,22,1
89,20,0,61,58,0,1.9147,22,1
90,20,0,21,58,0,1.738,22,1
91,20,0,21,31,0,1.3954,22,1
92,20,0,51,31,0,1.1284,22,1
93,20,0,21,31,0,1.2724,22,1
94,20,0,61,122,0,1.2997,22,1
95,20,0,33,7,0,1.8235,22,1
96,20,0,45,13,0,1.2146,22,1
1,20,0,25,58,0,1.9271,30,1
2,20,0,31,1,1,2.4326,30,1
3,20,0,25,13,0,1.5215,30,1
4,20,0,25,31,0,2.098,30,1
5,20,0,37,31,0,2.3599,30,1
6,20,0,51,58,0,1.4142,30,1
7,20,0,51,122,0,1.2903,30,1
8,20,0,41,58,0,1.8356,30,1
9,20,0,21,7,0,1.7694,30,1
10,20,0,29,13,0,1.2592,30,1
11,20,0,25,1,1,1.7605,30,1
12,20,0,57,58,0,1.9283,30,1
13,20,0,51,13,1,2.2865,30,1
14,20,0,29,122,0,1.6476,30,1
15,20,0,61,1,1,1.6907,30,1
16,20,0,37,13,1,1.6736,30,1
17,20,0,27,13,0,2.4755,30,1
18,20,0,41,31,0,3.2147,30,1
19,20,0,29,1,1,1.0522,30,1
20,20,0,33,122,0,1.3398,30,1
21,20,0,61,58,0,1.9222,30,1
22,20,0,27,31,0,1.9488,30,1
23,20,0,25,122,0,1.326,30,1
24,20,0,33,7,1,1.8752,30,1
25,20,0,21,13,0,1.4295,30,1
26,20,0,51,7,1,1.6071,30,1
27,20,0,33,13,0,3.2763,30,1
28,20,0,27,7,1,1.82,30,1
29,20,0,61,122,0,1.0357,30,1
30,20,0,41,13,0,1.3365,30,1
31,20,0,61,7,1,1.3435,30,1
32,20,0,45,122,0,1.448,30,1
33,20,0,37,122,0,2.2701,30,1
34,20,0,57,1,1,1.6806,30,1
35,20,0,57,31,1,1.4639,30,1
36,20,0,69,122,0,1.6258,30,1
37,20,0,27,122,0,1.5121,30,1
38,20,0,29,7,1,1.0777,30,1
39,20,0,21,13,0,1.8245,30,1
40,20,0,69,31,0,0.9351,30,1
41,20,0,31,122,0,1.036,30,1
42,20,0,45,7,0,1.3685,30,1
43,20,0,57,13,1,1.2723,30,1
44,20,0,31,31,0,1.8039,30,1
45,20,0,21,122,0,1.7207,30,1
46,20,0,33,31,0,2.464,30,1
47,20,0,45,1,1,2.7728,30,1
48,20,0,31,58,0,3.4829,30,1
49,20,0,57,122,0,1.5086,30,1
50,20,0,33,1,0,1.8029,30,1
51,20,0,31,13,1,3.0396,30,1
52,20,0,23,122,0,1.6322,30,1
53,20,0,45,58,0,2.505,30,1
54,20,0,27,1,1,1.8985,30,1
55,20,0,31,7,1,2.2942,30,1
56,20,0,77,122,0,1.4739,30,1
57,20,0,29,31,0,1.5197,30,1
58,20,0,21,31,0,2.3961,30,1
59,20,0,21,1,0,1.2629,30,1
60,20,0,27,58,0,1.8536,30,1
61,20,0,23,7,0,3.1657,30,1
62,20,0,45,31,1,1.8502,30,1
63,20,0,51,1,1,1.3716,30,1
64,20,0,37,1,1,1.507,30,1
65,20,0,77,31,1,2.1682,30,1
66,20,0,21,58,0,1.6781,30,1
67,20,0,69,58,0,1.8929,30,1
68,20,0,23,1,1,2.4411,30,1
69,20,0,23,31,0,1.8135,30,1
70,20,0,77,58,0,1.8889,30,1
71,20,0,61,31,1,1.9886,30,1
72,20,0,51,31,1,2.1586,30,1
73,20,0,77,1,1,1.7392,30,1
74,20,0,41,122,0,1.4984,30,1
75,20,0,45,13,1,2.1844,30,1
76,20,0,69,13,1,1.125,30,1
77,20,0,77,13,1,1.7748,30,1
78,20,0,29,58,0,1.0549,30,1
79,20,0,77,7,1,1.3921,30,1
80,20,0,57,7,1,1.3399,30,1
81,20,0,37,7,1,1.3807,30,1
82,20,0,69,1,1,1.0216,30,1
83,20,0,21,1,1,1.6478,30,1
84,20,0,37,58,0,1.8528,30,1
85,20,0,23,13,0,2.2502,30,1
86,20,0,41,1,1,1.4162,30,1
87,20,0,41,7,1,1.3765,30,1
88,20,0,69,7,1,1.9108,30,1
89,20,0,21,122,0,1.4564,30,1
90,20,0,33,58,0,1.8128,30,1
91,20,0,21,7,0,2.2159,30,1
92,20,0,21,31,0,1.4122,30,1
93,20,0,21,58,0,1.2628,30,1
94,20,0,25,7,1,2.016,30,1
95,20,0,23,58,0,1.1518,30,1
96,20,0,61,13,1,1.5869,30,1
1,20,0,69,7,1,14.2097,16,1
2,20,0,37,122,0,2.2761,16,1
3,20,0,69,122,0,1.1125,16,1
4,20,0,41,7,1,1.3963,16,1
5,20,0,51,31,0,1.1851,16,1
6,20,0,29,7,1,2.2274,16,1
7,20,0,77,122,0,1.1754,16,1
8,20,0,41,58,0,1.0699,16,1
9,20,0,29,13,0,1.4951,16,1
10,20,0,33,7,1,1.5384,16,1
11,20,0,69,1,0,1.2092,16,1
12,20,0,45,7,1,1.0325,16,1
13,20,0,57,13,0,1.6489,16,1
14,20,0,37,7,1,0.981,16,1
15,20,0,57,31,0,1.2268,16,1
16,20,0,29,31,0,1.2231,16,1
17,20,0,41,13,0,1.4092,16,1
18,20,0,23,7,0,2.1124,16,1
19,20,0,27,7,0,1.6877,16,1
20,20,0,21,58,0,2.0643,16,1
21,20,0,57,1,1,1.4425,16,1
22,20,0,21,13,0,1.4899,16,1
23,20,0,23,13,0,1.0898,16,1
24,20,0,51,58,0,0.9014,16,1
25,20,0,25,31,0,0.9538,16,1
26,20,0,25,7,0,0.8888,16,1
27,20,0,37,1,1,0.8844,16,1
28,20,0,23,1,0,1.5585,16,1
29,20,0,31,1,0,0.9114,16,1
30,20,0,29,1,1,1.713,16,1
31,20,0,23,122,0,1.3141,16,1
32,20,0,37,31,0,1.3052,16,1
33,20,0,21,58,0,1.1621,16,1
34,20,0,21,31,0,1.4812,16,1
35,20,0,37,13,0,2.1139,16,1
36,20,0,23,58,0,0.9488,16,1
37,20,0,31,58,0,1.4321,16,1
38,20,0,33,58,0,1.141,16,1
39,20,0,61,58,0,1.2922,16,1
40,20,0,57,7,1,1.2016,16,1
41,20,0,61,122,0,0.9518,16,1
42,20,0,21,7,1,1.7321,16,1
43,20,0,31,13,0,1.4608,16,1
44,20,0,77,13,0,1.8458,16,1
45,20,0,61,1,0,0.9474,16,1
46,20,0,33,31,0,1.3737,16,1
47,20,0,37,58,0,1.1478,16,1
48,20,0,45,31,0,1.2692,16,1
49,20,0,33,1,1,1.1799,16,1
50,20,0,69,58,0,0.8289,16,1
51,20,0,25,13,0,0.6773,16,1
52,20,0,21,1,0,2.5442,16,1
53,20,0,77,58,0,1.4002,16,1
54,20,0,61,13,0,1.2742,16,1
55,20,0,69,31,0,1.3032,16,1
56,20,0,23,31,0,0.9018,16,1
57,20,0,51,122,0,1.054,16,1
58,20,0,29,58,0,1.6638,16,1
59,20,0,21,1,0,1.8454,16,1
60,20,0,45,1,1,1.9192,16,1
61,20,0,61,31,0,1.0891,16,1
62,20,0,27,13,0,1.0512,16,1
63,20,0,33,122,0,0.954,16,1
64,20,0,31,7,1,1.5625,16,1
65,20,0,61,7,1,1.5671,16,1
66,20,0,51,7,1,1.7998,16,1
67,20,0,27,122,0,1.0878,16,1
68,20,0,45,58,0,1.1634,16,1
69,20,0,29,122,0,1.6011,16,1
70,20,0,51,13,0,1.2385,16,1
71,20,0,21,31,0,0.9221,16,1
72,20,0,25,58,0,0.8635,16,1
73,20,0,41,122,0,0.7398,16,1
74,20,0,25,122,0,0.5874,16,1
75,20,0,21,13,0,1.1331,16,1
76,20,0,31,122,0,0.8025,16,1
77,20,0,27,1,0,4.4383,16,1
78,20,0,41,1,1,1.3366,16,1
79,20,0,45,13,0,1.4714,16,1
80,20,0,21,7,0,1.587,16,1
81,20,0,51,1,1,1.2795,16,1
82,20,0,57,58,0,1.1669,16,1
83,20,0,27,31,0,1.4382,16,1
84,20,0,45,122,0,1.1144,16,1
85,20,0,77,31,0,1.4296,16,1
86,20,0,69,13,0,1.4999,16,1
87,20,0,25,1,0,1.4503,16,1
88,20,0,31,31,0,1.3436,16,1
89,20,0,77,7,1,1.3653,16,1
90,20,0,41,31,0,1.3101,16,1
91,20,0,21,122,0,1.0928,16,1
92,20,0,77,1,1,1.5884,16,1
93,20,0,33,13,0,1.3804,16,1
94,20,0,27,58,0,0.7724,16,1
95,20,0,21,122,0,1.2513,16,1
96,20,0,57,122,0,1.2669,16,1
1,20,0,27,58,0,3.1939,8,1
2,20,0,61,7,1,1.8426,8,1
3,20,0,37,13,0,3.0353,8,1
4,20,0,69,31,1,3.0069,8,1
5,20,0,37,1,1,2.4621,8,1
6,20,0,61,58,0,1.8609,8,1
7,20,0,77,1,1,1.7316,8,1
8,20,0,25,7,0,1.9538,8,1
9,20,0,69,58,0,1.8649,8,1
10,20,0,27,1,1,1.4888,8,1
11,20,0,33,7,0,1.522,8,1
12,20,0,21,122,0,2.3122,8,1
13,20,0,21,58,0,1.6818,8,1
14,20,0,27,13,0,1.4949,8,1
15,20,0,25,58,0,1.1289,8,1
16,20,0,21,7,0,1.1997,8,1
17,20,0,51,7,1,1.5208,8,1
18,20,0,77,58,0,1.2818,8,1
19,20,0,77,13,1,2.3974,8,1
20,20,0,23,13,0,1.5012,8,1
21,20,0,41,122,0,1.242,8,1
22,20,0,21,58,0,1.1325,8,1
23,20,0,31,31,0,1.1303,8,1
24,20,0,37,122,0,1.145,8,1
25,20,0,31,13,0,1.3558,8,1
26,20,0,69,122,0,2.7029,8,1
27,20,0,29,1,1,2.2312,8,1
28,20,0,51,1,1,1.4577,8,1
29,20,0,33,13,0,1.3575,8,1
30,20,0,31,1,1,1.4399,8,1
31,20,0,27,122,0,1.067,8,1
32,20,0,29,7,0,1.6667,8,1
33,20,0,31,58,0,2.004,8,1
34,20,0,33,58,0,1.2967,8,1
35,20,0,45,7,1,1.4783,8,1
36,20,0,45,13,0,2.1725,8,1
37,20,0,23,58,0,2.0682,8,1
38,20,0,31,122,0,1.1369,8,1
39,20,0,61,31,0,1.2366,8,1
40,20,0,33,122,0,2.2414,8,1
41,20,0,41,13,1,1.6595,8,1
42,20,0,27,7,1,1.5093,8,1
43,20,0,33,31,0,1.1831,8,1
44,20,0,37,31,0,1.3203,8,1
45,20,0,21,7,0,1.255,8,1
46,20,0,69,7,1,1.9767,8,1
47,20,0,25,31,0,1.4565,8,1
48,20,0,45,31,0,1.0285,8,1
49,20,0,29,58,0,1.5889,8,1
50,20,0,61,122,0,1.4354,8,1
51,20,0,25,1,1,3.2574,8,1
52,20,0,61,13,0,1.5246,8,1
53,20,0,57,1,1,3.3456,8,1
54,20,0,21,13,0,1.2489,8,1
55,20,0,33,1,1,1.3022,8,1
