"subject","trial","playerMood","playerMoodRT","initialBank","playerBet","playerBetRT","playerEarnings","endingBank","playerStart","playerHandSoft","playerAction","playerActionRT","playerTotal","dealerStart","dealerTotal","description","playerFeedbackRT"
"0p59eph6tzow3b2da9p558z2",41,39,4542,103,23,4029,0,80,13,FALSE,"hit",1917,24,10,17,"player bust",1644
"0p59eph6tzow3b2da9p558z2",41,39,4542,103,23,4029,0,80,13,FALSE,"hit",1804,24,10,17,"player bust",1644
"0p59eph6tzow3b2da9p558z2",42,NA,NA,80,20,3661,0,60,12,TRUE,"hit",2281,24,10,15,"player bust",1767
"0p59eph6tzow3b2da9p558z2",42,NA,NA,80,20,3661,0,60,12,FALSE,"hit",2001,24,10,15,"player bust",1767
"0p59eph6tzow3b2da9p558z2",42,NA,NA,80,20,3661,0,60,12,FALSE,"hit",987,24,10,15,"player bust",1767
"0p59eph6tzow3b2da9p558z2",43,NA,NA,60,20,3612,0,40,12,FALSE,"hit",2843,22,5,10,"player bust",2468
"0p59eph6tzow3b2da9p558z2",44,18,3216,40,2,2838,4,42,19,TRUE,"stand",1925,19,11,24,"dealer bust",1825
"0p59eph6tzow3b2da9p558z2",45,NA,NA,42,4,4486,8,46,19,FALSE,"stand",1445,19,5,25,"dealer bust",2231
"0p59eph6tzow3b2da9p558z2",46,NA,NA,46,4,3066,0,42,11,FALSE,"hit",1716,22,9,18,"player bust",1776
"0p59eph6tzow3b2da9p558z2",46,NA,NA,46,4,3066,0,42,11,FALSE,"hit",2193,22,9,18,"player bust",1776
"0p59eph6tzow3b2da9p558z2",47,40,3290,42,4,2808,0,38,14,TRUE,"hit",1713,17,7,20,"dealer win",2631
"0p59eph6tzow3b2da9p558z2",47,40,3290,42,4,2808,0,38,14,FALSE,"hit",1782,17,7,20,"dealer win",2631
"0p59eph6tzow3b2da9p558z2",47,40,3290,42,4,2808,0,38,14,FALSE,"stand",1765,17,7,20,"dealer win",2631
"0p59eph6tzow3b2da9p558z2",48,NA,NA,38,4,2954,0,34,12,FALSE,"hit",1577,16,7,19,"dealer win",1594
"0p59eph6tzow3b2da9p558z2",48,NA,NA,38,4,2954,0,34,12,FALSE,"stand",1412,16,7,19,"dealer win",1594
"0p59eph6tzow3b2da9p558z2",49,NA,NA,34,4,3244,8,38,13,FALSE,"hit",2359,20,10,19,"player win",5792
"0p59eph6tzow3b2da9p558z2",49,NA,NA,34,4,3244,8,38,13,FALSE,"stand",1264,20,10,19,"player win",5792
"0p59eph6tzow3b2da9p558z2",50,35,3454,38,2,3033,0,36,14,TRUE,"hit",1615,15,3,20,"dealer win",1428
"0p59eph6tzow3b2da9p558z2",50,35,3454,38,2,3033,0,36,14,TRUE,"stand",1809,15,3,20,"dealer win",1428
"0p59eph6tzow3b2da9p558z2",51,NA,NA,36,4,3642,8,40,19,FALSE,"stand",1776,19,2,22,"dealer bust",2074
"0p59eph6tzow3b2da9p558z2",52,27,3677,40,3,3889,8,45,21,TRUE,"stand",2018,21,10,12,"blackjack; player win",1593
"0p59eph6tzow3b2da9p558z2",53,NA,NA,45,5,3531,0,40,16,FALSE,"stand",2184,16,8,17,"dealer win",1554
"0p59eph6tzow3b2da9p558z2",54,NA,NA,40,3,2926,3,40,17,FALSE,"stand",2268,17,11,17,"draw",1854
"0p59eph6tzow3b2da9p558z2",55,NA,NA,40,4,2996,8,44,9,FALSE,"hit",1922,19,3,23,"dealer bust",1570
"0p59eph6tzow3b2da9p558z2",55,NA,NA,40,4,2996,8,44,9,FALSE,"stand",1298,19,3,23,"dealer bust",1570
"0p59eph6tzow3b2da9p558z2",56,41,4065,44,4,2696,8,48,17,FALSE,"stand",1819,17,7,24,"dealer bust",2080
"0p59eph6tzow3b2da9p558z2",57,NA,NA,48,4,2729,0,44,6,FALSE,"hit",1756,16,3,21,"dealer win",1773
"0p59eph6tzow3b2da9p558z2",57,NA,NA,48,4,2729,0,44,6,FALSE,"stand",1604,16,3,21,"dealer win",1773
"0p59eph6tzow3b2da9p558z2",58,NA,NA,44,4,2605,0,40,17,FALSE,"stand",1912,17,9,18,"dealer win",1670
"0p59eph6tzow3b2da9p558z2",59,34,3752,40,4,2557,0,36,13,FALSE,"hit",4295,23,10,17,"player bust",7717
"0p59eph6tzow3b2da9p558z2",60,NA,NA,36,3,3280,0,33,12,FALSE,"hit",1807,23,5,8,"player bust",1554
"0p59eph6tzow3b2da9p558z2",60,NA,NA,36,3,3280,0,33,12,FALSE,"hit",1121,23,5,8,"player bust",1554
"0p59eph6tzow3b2da9p558z2",61,NA,NA,33,3,2881,6,36,20,FALSE,"stand",1656,20,8,19,"player win",1637
"0p59eph6tzow3b2da9p558z2",62,NA,NA,36,3,2658,0,33,17,FALSE,"stand",1763,17,9,20,"dealer win",1586
"0p59eph6tzow3b2da9p558z2",63,32,4096,33,3,2312,6,36,14,FALSE,"hit",2252,21,11,23,"dealer bust",1791
"0p59eph6tzow3b2da9p558z2",63,32,4096,33,3,2312,6,36,14,FALSE,"stand",1009,21,11,23,"dealer bust",1791
"0p59eph6tzow3b2da9p558z2",64,NA,NA,36,3,3212,0,33,15,FALSE,"hit",5187,25,9,17,"player bust",1799
"0p59eph6tzow3b2da9p558z2",65,NA,NA,33,3,3629,8,38,21,TRUE,"stand",2023,21,6,14,"blackjack; player win",2760
"0p59eph6tzow3b2da9p558z2",66,48,4769,38,3,2776,6,41,13,FALSE,"stand",3016,13,6,25,"dealer bust",6830
"0p59eph6tzow3b2da9p558z2",67,NA,NA,41,4,4188,0,37,13,FALSE,"stand",7877,13,4,18,"dealer win",1678
"0p59eph6tzow3b2da9p558z2",68,NA,NA,37,3,2943,0,34,15,FALSE,"stand",3395,15,5,18,"dealer win",2114
"0p59eph6tzow3b2da9p558z2",69,39,3567,34,3,2168,0,31,12,FALSE,"hit",2476,22,2,10,"player bust",1920
"0p59eph6tzow3b2da9p558z2",70,NA,NA,31,3,2937,0,28,10,FALSE,"hit",1987,15,11,21,"dealer win",3516
"0p59eph6tzow3b2da9p558z2",70,NA,NA,31,3,2937,0,28,10,FALSE,"hit",1136,15,11,21,"dealer win",3516
"0p59eph6tzow3b2da9p558z2",70,NA,NA,31,3,2937,0,28,10,FALSE,"stand",2569,15,11,21,"dealer win",3516
"0p59eph6tzow3b2da9p558z2",71,NA,NA,28,2,3033,4,30,20,FALSE,"stand",1713,20,9,18,"player win",1601
"0p59eph6tzow3b2da9p558z2",72,NA,NA,30,3,2766,6,33,14,FALSE,"hit",4637,16,8,24,"dealer bust",1667
"0p59eph6tzow3b2da9p558z2",72,NA,NA,30,3,2766,6,33,14,FALSE,"stand",1244,16,8,24,"dealer bust",1667
